Finish kernel   0:
Finish block    5: [2, 2, 3, 0, 0, 0]
          warp 32: [2, 3, 0, 1]
          warp 59: [2065856, 2149543, 83686, 1]
          warp 60: [2065856, 2149543, 83686, 1]
          warp 61: [2065856, 2149543, 83686, 1]
          warp 62: [2065856, 2149543, 83686, 1]
          warp 63: [2065856, 2149543, 83686, 1]
Finish block  710: [3, 2065856, 2149543, 2048, 2048, 2048]
          warp  0: [2065856, 2149543, 83686, 1]
          warp  1: [2065856, 2149543, 83686, 1]
          warp  2: [2065856, 2149543, 83686, 1]
          warp  3: [2065856, 2149543, 83686, 1]
          warp  4: [2065856, 2149543, 83686, 1]
          warp  5: [2065856, 2149543, 83686, 1]
          warp  6: [2065856, 2149543, 83686, 1]
          warp  7: [2065856, 2149543, 83686, 1]
          warp  8: [2065856, 2149543, 83686, 1]
          warp  9: [2065856, 2149543, 83686, 1]
          warp 10: [2065856, 2149543, 83686, 1]
          warp 11: [2065856, 2149543, 83686, 1]
          warp 12: [2065856, 2149543, 83686, 1]
          warp 13: [2065856, 2149543, 83686, 1]
          warp 14: [2065856, 2149543, 83686, 1]
          warp 15: [2065856, 2149543, 83686, 1]
          warp 16: [2065856, 2149543, 83686, 1]
          warp 17: [2065856, 2149543, 83686, 1]
          warp 18: [2065856, 2149543, 83686, 1]
          warp 19: [2065856, 2149543, 83686, 1]
          warp 20: [2065856, 2149543, 83686, 1]
          warp 21: [2065856, 2149543, 83686, 1]
          warp 22: [2065856, 2149543, 83686, 1]
          warp 23: [2065856, 2149543, 83686, 1]
          warp 24: [2065856, 2149543, 83686, 1]
          warp 25: [2065856, 2149543, 83686, 1]
          warp 26: [2065856, 2149543, 83686, 1]
          warp 27: [2065856, 2149543, 83686, 1]
          warp 28: [2065856, 2149543, 83686, 1]
          warp 29: [2065856, 2149543, 83686, 1]
          warp 30: [2065856, 2149543, 83686, 1]
          warp 31: [2065856, 2149543, 83686, 1]
Finish block  712: [4, 2065856, 2149543, 2048, 2048, 2048]
          warp  0: [2065856, 2149543, 83686, 1]
          warp  1: [2065856, 2149543, 83686, 1]
          warp  2: [2065856, 2149543, 83686, 1]
          warp  3: [2065856, 2149543, 83686, 1]
          warp  4: [2065856, 2149543, 83686, 1]
          warp  5: [2065856, 2149543, 83686, 1]
          warp  6: [2065856, 2149543, 83686, 1]
          warp  7: [2065856, 2149543, 83686, 1]
          warp  8: [2065856, 2149543, 83686, 1]
          warp  9: [2065856, 2149543, 83686, 1]
          warp 10: [2065856, 2149543, 83686, 1]
          warp 11: [2065856, 2149543, 83686, 1]
          warp 12: [2065856, 2149543, 83686, 1]
          warp 13: [2065856, 2149543, 83686, 1]
          warp 14: [2065856, 2149543, 83686, 1]
          warp 15: [2065856, 2149543, 83686, 1]
          warp 16: [2065856, 2149543, 83686, 1]
          warp 17: [2065856, 2149543, 83686, 1]
          warp 18: [2065856, 2149543, 83686, 1]
          warp 19: [2065856, 2149543, 83686, 1]
          warp 20: [2065856, 2149543, 83686, 1]
          warp 21: [2065856, 2149543, 83686, 1]
          warp 22: [2065856, 2149543, 83686, 1]
          warp 23: [2065856, 2149543, 83686, 1]
          warp 24: [2065856, 2149543, 83686, 1]
          warp 25: [2065856, 2149543, 83686, 1]
          warp 26: [2065856, 2149543, 83686, 1]
          warp 27: [2065856, 2149543, 83686, 1]
          warp 28: [2065856, 2149543, 83686, 1]
          warp 29: [2065856, 2149543, 83686, 1]
          warp 30: [2065856, 2149543, 83686, 1]
          warp 31: [2065856, 2149543, 83686, 1]
Finish block  714: [5, 2065856, 2149543, 2048, 2048, 2048]
          warp  0: [2065856, 2149543, 83686, 1]
          warp  1: [2065856, 2149543, 83686, 1]
          warp  2: [2065856, 2149543, 83686, 1]
          warp  3: [2065856, 2149543, 83686, 1]
          warp  4: [2065856, 2149543, 83686, 1]
          warp  5: [2065856, 2149543, 83686, 1]
          warp  6: [2065856, 2149543, 83686, 1]
          warp  7: [2065856, 2149543, 83686, 1]
          warp  8: [2065856, 2149543, 83686, 1]
          warp  9: [2065856, 2149543, 83686, 1]
          warp 10: [2065856, 2149543, 83686, 1]
          warp 11: [2065856, 2149543, 83686, 1]
          warp 12: [2065856, 2149543, 83686, 1]
          warp 13: [2065856, 2149543, 83686, 1]
          warp 14: [2065856, 2149543, 83686, 1]
          warp 15: [2065856, 2149543, 83686, 1]
          warp 16: [2065856, 2149543, 83686, 1]
          warp 17: [2065856, 2149543, 83686, 1]
          warp 18: [2065856, 2149543, 83686, 1]
          warp 19: [2065856, 2149543, 83686, 1]
          warp 20: [2065856, 2149543, 83686, 1]
          warp 21: [2065856, 2149543, 83686, 1]
          warp 22: [2065856, 2149543, 83686, 1]
          warp 23: [2065856, 2149543, 83686, 1]
          warp 24: [2065856, 2149543, 83686, 1]
          warp 25: [2065856, 2149543, 83686, 1]
          warp 26: [2065856, 2149543, 83686, 1]
          warp 27: [2065856, 2149543, 83686, 1]
          warp 28: [2065856, 2149543, 83686, 1]
          warp 29: [2065856, 2149543, 83686, 1]
          warp 30: [2065856, 2149543, 83686, 1]
          warp 31: [2065856, 2149543, 83686, 1]
Finish block  716: [6, 2065856, 2149543, 1024, 1024, 1024]
          warp  0: [2065856, 2149543, 83686, 1]
          warp  1: [2065856, 2149543, 83686, 1]
          warp  2: [2065856, 2149543, 83686, 1]
          warp  3: [2065856, 2149543, 83686, 1]
          warp  4: [2065856, 2149543, 83686, 1]
          warp  5: [2065856, 2149543, 83686, 1]
          warp  6: [2065856, 2149543, 83686, 1]
          warp  7: [2065856, 2149543, 83686, 1]
          warp  8: [2065856, 2149543, 83686, 1]
          warp  9: [2065856, 2149543, 83686, 1]
          warp 10: [2065856, 2149543, 83686, 1]
          warp 11: [2065856, 2149543, 83686, 1]
          warp 12: [2065856, 2149543, 83686, 1]
          warp 13: [2065856, 2149543, 83686, 1]
          warp 14: [2065856, 2149543, 83686, 1]
          warp 15: [2065856, 2149543, 83686, 1]
          warp 16: [2065856, 2149543, 0, 83687]
          warp 17: [2065856, 2149543, 0, 83687]
          warp 18: [2065856, 2149543, 0, 83687]
          warp 19: [2065856, 2149543, 0, 83687]
          warp 20: [2065856, 2149543, 0, 83687]
          warp 21: [2065856, 2149543, 0, 83687]
          warp 22: [2065856, 2149543, 0, 83687]
          warp 23: [2065856, 2149543, 0, 83687]
          warp 24: [2065856, 2149543, 0, 83687]
          warp 25: [2065856, 2149543, 0, 83687]
          warp 26: [2065856, 2149543, 0, 83687]
          warp 27: [2065856, 2149543, 0, 83687]
          warp 28: [2065856, 2149543, 0, 83687]
          warp 29: [2065856, 2149543, 0, 83687]
          warp 30: [2065856, 2149543, 0, 83687]
          warp 31: [2065856, 2149543, 0, 83687]
Finish block  711: [3, 2065856, 2149544, 2048, 2048, 2048]
          warp 32: [2065856, 2149544, 83686, 2]
          warp 33: [2065856, 2149544, 83686, 2]
          warp 34: [2065856, 2149544, 83686, 2]
          warp 35: [2065856, 2149544, 83686, 2]
          warp 36: [2065856, 2149544, 83686, 2]
          warp 37: [2065856, 2149544, 83686, 2]
          warp 38: [2065856, 2149544, 83686, 2]
          warp 39: [2065856, 2149544, 83686, 2]
          warp 40: [2065856, 2149544, 83686, 2]
          warp 41: [2065856, 2149544, 83686, 2]
          warp 42: [2065856, 2149544, 83686, 2]
          warp 43: [2065856, 2149544, 83686, 2]
          warp 44: [2065856, 2149544, 83686, 2]
          warp 45: [2065856, 2149544, 83686, 2]
          warp 46: [2065856, 2149544, 83686, 2]
          warp 47: [2065856, 2149544, 83686, 2]
          warp 48: [2065856, 2149544, 83686, 2]
          warp 49: [2065856, 2149544, 83686, 2]
          warp 50: [2065856, 2149544, 83686, 2]
          warp 51: [2065856, 2149544, 83686, 2]
          warp 52: [2065856, 2149544, 83686, 2]
          warp 53: [2065856, 2149544, 83686, 2]
          warp 54: [2065856, 2149544, 83686, 2]
          warp 55: [2065856, 2149544, 83686, 2]
          warp 56: [2065856, 2149544, 83686, 2]
          warp 57: [2065856, 2149544, 83686, 2]
          warp 58: [2065856, 2149544, 83686, 2]
          warp 59: [2065856, 2149544, 83686, 2]
          warp 60: [2065856, 2149544, 83686, 2]
          warp 61: [2065856, 2149544, 83686, 2]
          warp 62: [2065856, 2149544, 83686, 2]
          warp 63: [2065856, 2149544, 83686, 2]
Finish block  713: [4, 2065856, 2149544, 2048, 2048, 2048]
          warp 32: [2065856, 2149544, 83686, 2]
          warp 33: [2065856, 2149544, 83686, 2]
          warp 34: [2065856, 2149544, 83686, 2]
          warp 35: [2065856, 2149544, 83686, 2]
          warp 36: [2065856, 2149544, 83686, 2]
          warp 37: [2065856, 2149544, 83686, 2]
          warp 38: [2065856, 2149544, 83686, 2]
          warp 39: [2065856, 2149544, 83686, 2]
          warp 40: [2065856, 2149544, 83686, 2]
          warp 41: [2065856, 2149544, 83686, 2]
          warp 42: [2065856, 2149544, 83686, 2]
          warp 43: [2065856, 2149544, 83686, 2]
          warp 44: [2065856, 2149544, 83686, 2]
          warp 45: [2065856, 2149544, 83686, 2]
          warp 46: [2065856, 2149544, 83686, 2]
          warp 47: [2065856, 2149544, 83686, 2]
          warp 48: [2065856, 2149544, 83686, 2]
          warp 49: [2065856, 2149544, 83686, 2]
          warp 50: [2065856, 2149544, 83686, 2]
          warp 51: [2065856, 2149544, 83686, 2]
          warp 52: [2065856, 2149544, 83686, 2]
          warp 53: [2065856, 2149544, 83686, 2]
          warp 54: [2065856, 2149544, 83686, 2]
          warp 55: [2065856, 2149544, 83686, 2]
          warp 56: [2065856, 2149544, 83686, 2]
          warp 57: [2065856, 2149544, 83686, 2]
          warp 58: [2065856, 2149544, 83686, 2]
          warp 59: [2065856, 2149544, 83686, 2]
          warp 60: [2065856, 2149544, 83686, 2]
          warp 61: [2065856, 2149544, 83686, 2]
          warp 62: [2065856, 2149544, 83686, 2]
          warp 63: [2065856, 2149544, 83686, 2]
Finish block  715: [5, 2065856, 2149544, 2048, 2048, 2048]
          warp 32: [2065856, 2149544, 83686, 2]
          warp 33: [2065856, 2149544, 83686, 2]
          warp 34: [2065856, 2149544, 83686, 2]
          warp 35: [2065856, 2149544, 83686, 2]
          warp 36: [2065856, 2149544, 83686, 2]
          warp 37: [2065856, 2149544, 83686, 2]
          warp 38: [2065856, 2149544, 83686, 2]
          warp 39: [2065856, 2149544, 83686, 2]
          warp 40: [2065856, 2149544, 83686, 2]
          warp 41: [2065856, 2149544, 83686, 2]
          warp 42: [2065856, 2149544, 83686, 2]
          warp 43: [2065856, 2149544, 83686, 2]
          warp 44: [2065856, 2149544, 83686, 2]
          warp 45: [2065856, 2149544, 83686, 2]
          warp 46: [2065856, 2149544, 83686, 2]
          warp 47: [2065856, 2149544, 83686, 2]
          warp 48: [2065856, 2149544, 83686, 2]
          warp 49: [2065856, 2149544, 83686, 2]
          warp 50: [2065856, 2149544, 83686, 2]
          warp 51: [2065856, 2149544, 83686, 2]
          warp 52: [2065856, 2149544, 83686, 2]
          warp 53: [2065856, 2149544, 83686, 2]
          warp 54: [2065856, 2149544, 83686, 2]
          warp 55: [2065856, 2149544, 83686, 2]
          warp 56: [2065856, 2149544, 83686, 2]
          warp 57: [2065856, 2149544, 83686, 2]
          warp 58: [2065856, 2149544, 83686, 2]
          warp 59: [2065856, 2149544, 83686, 2]
          warp 60: [2065856, 2149544, 83686, 2]
          warp 61: [2065856, 2149544, 83686, 2]
          warp 62: [2065856, 2149544, 83686, 2]
          warp 63: [2065856, 2149544, 83686, 2]
Finish kernel  45:
Finish block  724: [2, 2149545, 2149546, 0, 0, 0]
          warp  0: [2149545, 2149546, 0, 1]
          warp  1: [2149545, 2149546, 0, 1]
          warp  2: [2149545, 2149546, 0, 1]
          warp  3: [2149545, 2149546, 0, 1]
          warp  4: [2149545, 2149546, 0, 1]
          warp  5: [2149545, 2149546, 0, 1]
          warp  6: [2149545, 2149546, 0, 1]
          warp  7: [2149545, 2149546, 0, 1]
          warp  8: [2149545, 2149546, 0, 1]
          warp  9: [2149545, 2149546, 0, 1]
          warp 10: [2149545, 2149546, 0, 1]
          warp 11: [2149545, 2149546, 0, 1]
          warp 12: [2149545, 2149546, 0, 1]
          warp 13: [2149545, 2149546, 0, 1]
          warp 14: [2149545, 2149546, 0, 1]
          warp 15: [2149545, 2149546, 0, 1]
          warp 16: [2149545, 2149546, 0, 1]
          warp 17: [2149545, 2149546, 0, 1]
          warp 18: [2149545, 2149546, 0, 1]
          warp 19: [2149545, 2149546, 0, 1]
          warp 20: [2149545, 2149546, 0, 1]
          warp 21: [2149545, 2149546, 0, 1]
          warp 22: [2149545, 2149546, 0, 1]
          warp 23: [2149545, 2149546, 0, 1]
          warp 24: [2149545, 2149546, 0, 1]
          warp 25: [2149545, 2149546, 0, 1]
          warp 26: [2149545, 2149546, 0, 1]
          warp 27: [2149545, 2149546, 0, 1]
          warp 28: [2149545, 2149546, 0, 1]
          warp 29: [2149545, 2149546, 0, 1]
          warp 30: [2149545, 2149546, 0, 1]
          warp 31: [2149545, 2149546, 0, 1]
Finish block  726: [3, 2149545, 2149546, 0, 0, 0]
          warp  0: [2149545, 2149546, 0, 1]
          warp  1: [2149545, 2149546, 0, 1]
          warp  2: [2149545, 2149546, 0, 1]
          warp  3: [2149545, 2149546, 0, 1]
          warp  4: [2149545, 2149546, 0, 1]
          warp  5: [2149545, 2149546, 0, 1]
          warp  6: [2149545, 2149546, 0, 1]
          warp  7: [2149545, 2149546, 0, 1]
          warp  8: [2149545, 2149546, 0, 1]
          warp  9: [2149545, 2149546, 0, 1]
          warp 10: [2149545, 2149546, 0, 1]
          warp 11: [2149545, 2149546, 0, 1]
          warp 12: [2149545, 2149546, 0, 1]
          warp 13: [2149545, 2149546, 0, 1]
          warp 14: [2149545, 2149546, 0, 1]
          warp 15: [2149545, 2149546, 0, 1]
          warp 16: [2149545, 2149546, 0, 1]
          warp 17: [2149545, 2149546, 0, 1]
          warp 18: [2149545, 2149546, 0, 1]
          warp 19: [2149545, 2149546, 0, 1]
          warp 20: [2149545, 2149546, 0, 1]
          warp 21: [2149545, 2149546, 0, 1]
          warp 22: [2149545, 2149546, 0, 1]
          warp 23: [2149545, 2149546, 0, 1]
          warp 24: [2149545, 2149546, 0, 1]
          warp 25: [2149545, 2149546, 0, 1]
          warp 26: [2149545, 2149546, 0, 1]
          warp 27: [2149545, 2149546, 0, 1]
          warp 28: [2149545, 2149546, 0, 1]
          warp 29: [2149545, 2149546, 0, 1]
          warp 30: [2149545, 2149546, 0, 1]
          warp 31: [2149545, 2149546, 0, 1]
Finish block  728: [4, 2149545, 2149546, 0, 0, 0]
          warp  0: [2149545, 2149546, 0, 1]
          warp  1: [2149545, 2149546, 0, 1]
          warp  2: [2149545, 2149546, 0, 1]
          warp  3: [2149545, 2149546, 0, 1]
          warp  4: [2149545, 2149546, 0, 1]
          warp  5: [2149545, 2149546, 0, 1]
          warp  6: [2149545, 2149546, 0, 1]
          warp  7: [2149545, 2149546, 0, 1]
          warp  8: [2149545, 2149546, 0, 1]
          warp  9: [2149545, 2149546, 0, 1]
          warp 10: [2149545, 2149546, 0, 1]
          warp 11: [2149545, 2149546, 0, 1]
          warp 12: [2149545, 2149546, 0, 1]
          warp 13: [2149545, 2149546, 0, 1]
          warp 14: [2149545, 2149546, 0, 1]
          warp 15: [2149545, 2149546, 0, 1]
          warp 16: [2149545, 2149546, 0, 1]
          warp 17: [2149545, 2149546, 0, 1]
          warp 18: [2149545, 2149546, 0, 1]
          warp 19: [2149545, 2149546, 0, 1]
          warp 20: [2149545, 2149546, 0, 1]
          warp 21: [2149545, 2149546, 0, 1]
          warp 22: [2149545, 2149546, 0, 1]
          warp 23: [2149545, 2149546, 0, 1]
          warp 24: [2149545, 2149546, 0, 1]
          warp 25: [2149545, 2149546, 0, 1]
          warp 26: [2149545, 2149546, 0, 1]
          warp 27: [2149545, 2149546, 0, 1]
          warp 28: [2149545, 2149546, 0, 1]
          warp 29: [2149545, 2149546, 0, 1]
          warp 30: [2149545, 2149546, 0, 1]
          warp 31: [2149545, 2149546, 0, 1]
Finish block  730: [5, 2149545, 2149546, 0, 0, 0]
          warp  0: [2149545, 2149546, 0, 1]
          warp  1: [2149545, 2149546, 0, 1]
          warp  2: [2149545, 2149546, 0, 1]
          warp  3: [2149545, 2149546, 0, 1]
          warp  4: [2149545, 2149546, 0, 1]
          warp  5: [2149545, 2149546, 0, 1]
          warp  6: [2149545, 2149546, 0, 1]
          warp  7: [2149545, 2149546, 0, 1]
          warp  8: [2149545, 2149546, 0, 1]
          warp  9: [2149545, 2149546, 0, 1]
          warp 10: [2149545, 2149546, 0, 1]
          warp 11: [2149545, 2149546, 0, 1]
          warp 12: [2149545, 2149546, 0, 1]
          warp 13: [2149545, 2149546, 0, 1]
          warp 14: [2149545, 2149546, 0, 1]
          warp 15: [2149545, 2149546, 0, 1]
          warp 16: [2149545, 2149546, 0, 1]
          warp 17: [2149545, 2149546, 0, 1]
          warp 18: [2149545, 2149546, 0, 1]
          warp 19: [2149545, 2149546, 0, 1]
          warp 20: [2149545, 2149546, 0, 1]
          warp 21: [2149545, 2149546, 0, 1]
          warp 22: [2149545, 2149546, 0, 1]
          warp 23: [2149545, 2149546, 0, 1]
          warp 24: [2149545, 2149546, 0, 1]
          warp 25: [2149545, 2149546, 0, 1]
          warp 26: [2149545, 2149546, 0, 1]
          warp 27: [2149545, 2149546, 0, 1]
          warp 28: [2149545, 2149546, 0, 1]
          warp 29: [2149545, 2149546, 0, 1]
          warp 30: [2149545, 2149546, 0, 1]
          warp 31: [2149545, 2149546, 0, 1]
Finish block  732: [6, 2149545, 2149546, 0, 0, 0]
          warp  0: [2149545, 2149546, 0, 1]
          warp  1: [2149545, 2149546, 0, 1]
          warp  2: [2149545, 2149546, 0, 1]
          warp  3: [2149545, 2149546, 0, 1]
